PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,LocationBeneficiaryID,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94496,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,,,,1859##2000##447##2400|||2000##2320##2000##1680|||0##0##0##0|||3501##4332##3511##2530,1859##2000##447##2400|||2000##2320##2000##1680|||0##0##0##0|||3501##4332##3511##2530,1859##2000##447##2400|||2000##2320##2000##1680|||0##0##0##0|||3501##4332##3511##2530,,,,"35.95307500,39.00606200","35.95307500,39.00606200","35.95307500,39.00606200",,,,412500.00|||400000.00|||0.00|||1925000.00,412500.00|||400000.00|||0.00|||1925000.00,412500.00|||400000.00|||0.00|||1925000.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94497,Ar-Raqqa,Ar-Raqqa,Karama,,,,0##0##0##0|||125##145##125##105|||0##0##0##0|||0##0##0##0,0##0##0##0|||125##145##125##105|||0##0##0##0|||0##0##0##0,0##0##0##0|||125##145##125##105|||0##0##0##0|||0##0##0##0,,,,"35.95307500,39.00606200","35.95307500,39.00606200","34.89250100,40.60409700",,,,0.00|||32000.00|||0.00|||0.00,0.00|||32000.00|||0.00|||0.00,0.00|||32000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94498,Al-Hasakeh,Ras Al Ain,Ras Al Ain,,,,0##0##0##0|||375##435##375##315|||0##0##0##0|||0##0##0##0,0##0##0##0|||375##435##375##315|||0##0##0##0|||0##0##0##0,0##0##0##0|||375##435##375##315|||0##0##0##0|||0##0##0##0,,,,"36.50537500,40.74289900","35.28444200,37.06888800","35.28444200,37.06888800",,,,0.00|||400000.00|||0.00|||0.00,0.00|||400000.00|||0.00|||0.00,0.00|||400000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94499,Ar-Raqqa,Ath-Thawrah,Al-Thawrah,,,,0##0##0##0|||625##725##625##525|||0##0##0##0|||0##0##0##0,0##0##0##0|||625##725##625##525|||0##0##0##0|||0##0##0##0,0##0##0##0|||625##725##625##525|||0##0##0##0|||0##0##0##0,,,,"35.95307500,39.00606200","37.04079200,41.13058500","35.83018100,38.53998000",,,,0.00|||120000.00|||0.00|||0.00,0.00|||120000.00|||0.00|||0.00,0.00|||120000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94500,Ar-Raqqa,Ath-Thawrah,Mansura,,,,0##0##0##0|||250##290##250##210|||0##0##0##0|||0##0##0##0,0##0##0##0|||250##290##250##210|||0##0##0##0|||0##0##0##0,0##0##0##0|||250##290##250##210|||0##0##0##0|||0##0##0##0,,,,"35.95307500,39.00606200","37.04079200,41.13058500","35.76423900,37.20946000",,,,0.00|||176000.00|||0.00|||0.00,0.00|||176000.00|||0.00|||0.00,0.00|||176000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94612,Idleb,Al Ma'ra,Kafr Nobol,,,,0##0##0##0|||0##0##0##0|||1900##2000##1900##1800|||0##0##0##0,0##0##0##0|||0##0##0##0|||1900##2000##1900##1800|||0##0##0##0,0##0##0##0|||0##0##0##0|||1900##2000##1900##1800|||0##0##0##0,,,,"35.92900800,36.63527600","35.72653600,36.87035700","35.61465500,36.56026600",,,,0.00|||0.00|||85000.00|||0.00,0.00|||0.00|||85000.00|||0.00,0.00|||0.00|||85000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94858,Aleppo,Afrin,Afrin,,,,0##0##0##0|||4500##5220##4500##3780|||2200##1600##2600##2700|||0##0##0##0,0##0##0##0|||4500##5220##4500##3780|||2200##1600##2600##2700|||0##0##0##0,0##0##0##0|||4500##5220##4500##3780|||2200##1600##2600##2700|||0##0##0##0,,,,"36.20601300,37.15242000","36.22593900,37.32599800","36.22593900,37.32599800",,,,0.00|||600000.00|||95000.00|||0.00,0.00|||600000.00|||95000.00|||0.00,0.00|||600000.00|||95000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94874,Aleppo,Al Bab,Al Bab,,,,0##0##0##0|||1250##1300##1250##1200|||1100##1200##900##1000|||0##0##0##0,0##0##0##0|||1250##1300##1250##1200|||1100##1200##900##1000|||0##0##0##0,0##0##0##0|||1250##1300##1250##1200|||1100##1200##900##1000|||0##0##0##0,,,,"36.20601300,37.15242000","36.36972200,37.51492500","36.36972200,37.51492500",,,,0.00|||176000.00|||65000.00|||0.00,0.00|||176000.00|||65000.00|||0.00,0.00|||176000.00|||65000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94887,Idleb,Ariha,Ariha,,,,0##0##0##0|||1317##3520##1581##233|||1000##1200##1000##800|||5000##5500##5000##2800,0##0##0##0|||1317##3520##1581##233|||1000##1200##1000##800|||5000##5500##5000##2800,0##0##0##0|||1317##3520##1581##233|||1000##1200##1000##800|||5000##5500##5000##2800,,,,"35.92900800,36.63527600","35.81396000,36.61018500","35.81396000,36.61018500",,,,0.00|||640000.00|||80000.00|||1925000.00,0.00|||640000.00|||80000.00|||1925000.00,0.00|||640000.00|||80000.00|||1925000.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94888,Dar'a,Izra',Izra',,,,0##0##0##0|||0##0##0##0|||0##0##0##0|||1250##3000##1250##1000,0##0##0##0|||0##0##0##0|||0##0##0##0|||1250##3000##1250##1000,0##0##0##0|||0##0##0##0|||0##0##0##0|||1250##3000##1250##1000,,,,"32.62410200,36.10494400","32.86767300,36.25416600","32.86767300,36.25416600",,,,0.00|||0.00|||0.00|||1375000.00,0.00|||0.00|||0.00|||1375000.00,0.00|||0.00|||0.00|||1375000.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94890,Al-Hasakeh,Al-Malikeyyeh,Al-Malikeyyeh,,,,0##0##0##0|||750##800##750##700|||0##0##0##0|||0##0##0##0,0##0##0##0|||750##800##750##700|||0##0##0##0|||0##0##0##0,0##0##0##0|||750##800##750##700|||0##0##0##0|||0##0##0##0,,,,"36.50537500,40.74289900","36.54380700,36.99218700","36.54380700,36.99218700",,,,0.00|||128000.00|||0.00|||0.00,0.00|||128000.00|||0.00|||0.00,0.00|||128000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94892,Aleppo,Ain Al Arab,Ain al Arab,,,,0##0##0##0|||800##850##810##790|||0##0##0##0|||0##0##0##0,0##0##0##0|||800##850##810##790|||0##0##0##0|||0##0##0##0,0##0##0##0|||800##850##810##790|||0##0##0##0|||0##0##0##0,,,,"36.20601300,37.15242000","36.88914200,38.35207800","36.88914200,38.35207800",,,,0.00|||720000.00|||0.00|||0.00,0.00|||720000.00|||0.00|||0.00,0.00|||720000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,94897,Idleb,Harim,Harim,,,,0##0##0##0|||1565##1600##1560##1500|||0##0##0##0|||0##0##0##0,0##0##0##0|||1565##1600##1560##1500|||0##0##0##0|||0##0##0##0,0##0##0##0|||1565##1600##1560##1500|||0##0##0##0|||0##0##0##0,,,,"35.92900800,36.63527600","36.21259400,36.52074600","36.21259400,36.52074600",,,,0.00|||160000.00|||0.00|||0.00,0.00|||160000.00|||0.00|||0.00,0.00|||160000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,95124,As-Sweida,As-Sweida,As-Sweida,,,,0##0##0##0|||0##0##0##0|||0##0##0##0|||1700##1900##1700##1700,0##0##0##0|||0##0##0##0|||0##0##0##0|||1700##1900##1700##1700,0##0##0##0|||0##0##0##0|||0##0##0##0|||1700##1900##1700##1700,,,,"32.70681100,36.56799100","32.70681100,36.56799100","32.70681100,36.56799100",,,,0.00|||0.00|||0.00|||1100000.00,0.00|||0.00|||0.00|||1100000.00,0.00|||0.00|||0.00|||1100000.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39537,1|||4|||10|||15,11.00|||32.00|||2.00|||55.00,411##412##413##,95348,Aleppo,As-Safira,Khanaser,,,,0##0##0##0|||1600##1800##1400##1200|||0##0##0##0|||0##0##0##0,0##0##0##0|||1600##1800##1400##1200|||0##0##0##0|||0##0##0##0,0##0##0##0|||1600##1800##1400##1200|||0##0##0##0|||0##0##0##0,,,,"36.20601300,37.15242000","36.08315000,37.36910600","35.78389100,37.49984900",,,,0.00|||240000.00|||0.00|||0.00,0.00|||240000.00|||0.00|||0.00,0.00|||240000.00|||0.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,94900,Aleppo,Afrin,Afrin,,,,10407##11401##13824##14036|||0##585##0##0,10407##11401##13824##14036|||0##585##0##0,10407##11401##13824##14036|||0##585##0##0,,,,"36.20601300,37.15242000","36.22593900,37.32599800","36.22593900,37.32599800",,,,3713000.00|||102000.00,3713000.00|||102000.00,3713000.00|||102000.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,94901,Aleppo,Afrin,Jandairis,,,,2251##2466##2990##3037|||0##0##0##0,2251##2466##2990##3037|||0##0##0##0,2251##2466##2990##3037|||0##0##0##0,,,,"36.20601300,37.15242000","36.22593900,37.32599800","36.39248800,36.68956300",,,,399500.00|||0.00,399500.00|||0.00,399500.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95000,Aleppo,Al Bab,Eastern Kwaires,,,,526##576##698##709|||0##0##0##0,526##576##698##709|||0##0##0##0,526##576##698##709|||0##0##0##0,,,,"36.20601300,37.15242000","36.36972200,37.51492500","36.16881400,37.54057000",,,,94000.00|||0.00,94000.00|||0.00,94000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95001,Aleppo,Al Bab,Rasm Haram El-Imam,,,,775##849##1029##1046|||0##0##0##0,775##849##1029##1046|||0##0##0##0,775##849##1029##1046|||0##0##0##0,,,,"36.20601300,37.15242000","36.36972200,37.51492500","36.22334900,37.68349800",,,,141000.00|||0.00,141000.00|||0.00,141000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95002,Aleppo,Jebel Saman,Daret Azza,,,,2270##2486##3014##3061|||0##0##0##0,2270##2486##3014##3061|||0##0##0##0,2270##2486##3014##3061|||0##0##0##0,,,,"36.20601300,37.15242000","35.83467600,37.25192100","36.28502100,36.85109100",,,,399500.00|||0.00,399500.00|||0.00,399500.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95003,Aleppo,Jebel Saman,Hadher,,,,1789##1961##2377##2414|||0##0##0##0,1789##1961##2377##2414|||0##0##0##0,1789##1961##2377##2414|||0##0##0##0,,,,"36.20601300,37.15242000","35.83467600,37.25192100","35.99079200,37.05155800",,,,329000.00|||0.00,329000.00|||0.00,329000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95004,Aleppo,Menbij,Maskana,,,,1274##1395##1691##1717|||0##0##0##0,1274##1395##1691##1717|||0##0##0##0,1274##1395##1691##1717|||0##0##0##0,,,,"36.20601300,37.15242000","36.52578500,37.95103900","34.66404300,36.73504500",,,,235000.00|||0.00,235000.00|||0.00,235000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95005,Aleppo,Jebel Saman,Zarbah,,,,2408##2638##3199##3248|||0##0##0##0,2408##2638##3199##3248|||0##0##0##0,2408##2638##3199##3248|||0##0##0##0,,,,"36.20601300,37.15242000","35.83467600,37.25192100","36.07007700,36.97891700",,,,423000.00|||0.00,423000.00|||0.00,423000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95007,Al-Hasakeh,Al-Hasakeh,Areesheh,,,,1679##1840##2230##2265|||0##0##0##0,1679##1840##2230##2265|||0##0##0##0,1679##1840##2230##2265|||0##0##0##0,,,,"36.50537500,40.74289900","36.50537500,40.74289900","36.24884100,40.76307700",,,,305500.00|||0.00,305500.00|||0.00,305500.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95008,Al-Hasakeh,Al-Hasakeh,Shadadah,,,,2399##2628##3186##3235|||0##0##0##0,2399##2628##3186##3235|||0##0##0##0,2399##2628##3186##3235|||0##0##0##0,,,,"36.50537500,40.74289900","36.50537500,40.74289900","35.91535000,40.84578400",,,,423000.00|||0.00,423000.00|||0.00,423000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95009,Al-Hasakeh,Al-Hasakeh,Tal Tamer,,,,508##556##674##685|||0##0##0##0,508##556##674##685|||0##0##0##0,508##556##674##685|||0##0##0##0,,,,"36.50537500,40.74289900","36.50537500,40.74289900","36.65344100,40.37181000",,,,94000.00|||0.00,94000.00|||0.00,94000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95010,Al-Hasakeh,Al-Malikeyyeh,Al-Malikeyyeh,,,,793##869##1054##1071|||0##22##0##0,793##869##1054##1071|||0##22##0##0,793##869##1054##1071|||0##22##0##0,,,,"36.50537500,40.74289900","36.54380700,36.99218700","36.54380700,36.99218700",,,,305500.00|||4500.00,305500.00|||4500.00,305500.00|||4500.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95011,Al-Hasakeh,Quamishli,Tal Hmis,,,,1365##1497##1814##1842|||0##91##0##0,1365##1497##1814##1842|||0##91##0##0,1365##1497##1814##1842|||0##91##0##0,,,,"36.50537500,40.74289900","37.04474800,41.22618300","36.75607200,41.39750800",,,,540500.00|||16500.00,540500.00|||16500.00,540500.00|||16500.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95012,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,,,,5277##5781##7010##7117|||0##0##0##0,5277##5781##7010##7117|||0##0##0##0,5277##5781##7010##7117|||0##0##0##0,,,,"35.95307500,39.00606200","35.95307500,39.00606200","35.95307500,39.00606200",,,,940000.00|||0.00,940000.00|||0.00,940000.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95013,Ar-Raqqa,Ar-Raqqa,Karama,,,,3248##3558##4314##4380|||0##0##0##0,3248##3558##4314##4380|||0##0##0##0,3248##3558##4314##4380|||0##0##0##0,,,,"35.95307500,39.00606200","35.95307500,39.00606200","34.89250100,40.60409700",,,,587500.00|||0.00,587500.00|||0.00,587500.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
62,CBPF-SYR-26-R-UN-NSFT-39540,6|||9,94.00|||6.00,411##412##413##,95014,Ar-Raqqa,Ath-Thawrah,Al-Thawrah,,,,1661##1820##2205##2240|||0##0##0##0,1661##1820##2205##2240|||0##0##0##0,1661##1820##2205##2240|||0##0##0##0,,,,"35.95307500,39.00606200","37.04079200,41.13058500","35.83018100,38.53998000",,,,305500.00|||0.00,305500.00|||0.00,305500.00|||0.00,,,,2026,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0,,,
